nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
500,SATIVASUR,-72.7124418159,6.09317687278,15723000,500,2016,12,0,3.27,0,0,0,0,0,0,0,0,0,0,0,3.27,1
500,SIACHOQUE,-73.2446486951,5.51181744443,15740000,500,2016,12,0,35.04,0,0,0,0,0,0,0,0,0,0,0,35.04,1
500,SOATA,-72.6840262208,6.3319109478,15753000,500,2016,12,2.12,0,0,0.17,0,0,0,0,0,0,0,0,0,2.29,1
500,SOCOTA,-72.6366624073,6.04117646761,15755000,500,2016,12,237.73,699.04,0,5.03,10.69,0,0,0,0,0,0,0,0,952.5,1
500,SOCHA,-72.6919658568,5.99671302142,15757000,500,2016,12,2.01,24.93,0,0.27,0,0,0,0,0,0,0,0,0,27.21,1
500,SOGAMOSO,-72.9230476498,5.72568884872,15759000,500,2016,12,20.69,247.7,0,0.13,0.6,0,0,0,0,0,0,0,0,269.11,1
500,SOMONDOCO,-73.4333927745,4.985727338,15761000,500,2016,12,0,1.95,0,49.19,0,0,0,0,0,0,0,0,0,51.14,1
500,SORA,-73.4501549565,5.56684464415,15762000,500,2016,12,1.41,73.73,0,0,0,0,0,0,0,0,0,0,0,75.14,1
500,SOTAQUIRA,-73.2465867116,5.76498918403,15763000,500,2016,12,0.93,122.79,0,16.03,0,0,0,0,0,0,0,0,0,139.75,1
500,SORACA,-73.3328033775,5.50090450683,15764000,500,2016,12,6.01,0.14,0,0.64,0,0,0,0,0,0,0,0,0,6.78,1
500,SUSACON,-72.6902910831,6.23033660169,15774000,500,2016,12,38.93,16.17,0,0.27,0,0,36.27,0,0,0,0,0,0,91.63,1
500,SUTAMARCHAN,-73.6205898779,5.61978069759,15776000,500,2016,12,12.21,47.51,0,0.64,0,0,0,0,0,0,0,0,0,60.35,1
500,SUTATENZA,-73.4523142451,5.02298844106,15778000,500,2016,12,0,5.7,0,58.77,0,0,0,0,0,0,0,0,0,64.47,1
500,TASCO,-72.7810075025,5.90981708972,15790000,500,2016,12,0,115.07,0,0,0,0,0,0,0,0,0,0,0,115.08,1
500,TENZA,-73.4211738566,5.07677835138,15798000,500,2016,12,0,11.77,0,60.05,0,0,0,0,0,0,0,0,0,71.82,1
500,TIBANA,-73.396456268,5.31725075558,15804000,500,2016,12,31.33,35.05,0,99.66,0,0,0,0,0,0,0,0,0,166.03,1
500,TIBASOSA,-72.9994496769,5.74722853114,15806000,500,2016,12,303.84,135.13,0,0.08,195.54,0,0,0,0,0,0,0,0,634.59,1
500,TINJACA,-73.6468538952,5.57971084145,15808000,500,2016,12,162.06,114.78,0,0,0,0,0,0,0,0,0,0,0,276.84,1
500,TOCA,-73.1847912527,5.56646952357,15814000,500,2016,12,0.4,92.58,0,0.99,0,0,0,0,0,0,0,0,0,93.98,1
500,TOGUI,-73.5136559101,5.93743780547,15816000,500,2016,12,63.9,290.26,0,0,0,0,0,0,0,0,0,0,0,354.16,1
500,TOPAGA,-72.832247594,5.76819800709,15820000,500,2016,12,6.23,21.54,0,0,0,0,7.57,0,0,0,0,0,0,35.35,1
500,TOTA,-72.9858969227,5.56050183137,15822000,500,2016,12,0.14,275.57,0,0,0.02,0,0,0,0,0,0,0,0,275.72,1
500,TUNUNGUA,-73.933158144,5.730577511,15832000,500,2016,12,0,56.04,0,0,0,0,9.63,0,0,0,0,0,0,65.67,1
500,TURMEQUE,-73.4918448747,5.32325210287,15835000,500,2016,12,15.66,17.06,0,48.8,0,0,0,0,0,0,0,0,0,81.52,1
500,TUTA,-73.2308547731,5.68880380751,15837000,500,2016,12,6.55,170.26,0,12.78,0,0,0,0,0,0,0,0,0,189.58,1
500,TUTAZA,-72.856038442,6.03261007719,15839000,500,2016,12,0,237.61,0,0,0,0,0,0,0,0,0,0,0,237.61,1
500,UMBITA,-73.4569158202,5.2211724175,15842000,500,2016,12,0,18.08,0,99.02,0,0,0,0,0,0,0,0,0,117.1,1
500,VENTAQUEMADA,-73.5224525403,5.36885763606,15861000,500,2016,12,5.22,3.41,0,1.28,0,0,0,0,0,0,0,0,0,9.91,1
500,VIRACACHA,-73.2969005657,5.43678857653,15879000,500,2016,12,224.51,498.25,0,1.92,0,0,0,0,0,0,0,0,0,724.67,1
500,ZETAQUIRA,-73.1709723341,5.28342464863,15897000,500,2016,12,0,106.69,0,63.48,0,0,0,0,0,0,0,0,0,170.17,1
500,UBALA,-73.5315000926,4.74752288166,25839000,500,2016,12,0,0.33,0,2.56,0,0,0,0,0,0,0,0,0,2.89,1
500,ALBANIA,-73.9140635028,5.7589853512,68020000,500,2016,12,0,2.91,0,0,0,0,1.13,0,0,0,0,0,0,4.05,1
500,CARCASI,-72.627083427,6.6287276598,68152000,500,2016,12,0,0.09,0,0.17,0,0,0,0,0,0,0,0,0,0.25,1
500,CIMITARRA,-73.9525715248,6.32063022524,68190000,500,2016,12,0,0.24,0,0,0,0,0,0,0,0,356.56,0,0,356.79,1
500,GAMBITA,-73.3441797754,5.94597839459,68298000,500,2016,12,0.51,16.4,0,0,0,0,0,0,0,0,0,0,0,16.91,1
500,MACARAVITA,-72.5931111569,6.50658059488,68425000,500,2016,12,0,0.04,0,0.23,0,0,0,0,0,0,0,0,0,0.27,1
500,PUENTE NACIONAL,-73.6781328396,5.87796256489,68572000,500,2016,12,0,25.43,0,0,0,0,0,0,0,0,0,0,0,25.43,1
3332,GUADUAS,-74.6029553866,5.07187008998,25320000,3332,2016,12,0.93,24.95,0,17.58,0,0,0,0,0,0,0,0,0,43.46,1
3332,NILO,-74.6199683585,4.30580601104,25488000,3332,2016,12,0,935.04,0,4.13,0.09,0,0,0,0,0,0,0,0,939.26,1
3332,RICAURTE,-74.7728657999,4.28211362022,25612000,3332,2016,12,0,687.52,0,0,0,0,0,0,0,0,0,0,0,687.52,1
3332,IBAGUE,-75.1953679078,4.43280938914,73001000,3332,2016,12,3451.84,10922.41,0,0.3,14.25,0,294.5,0,0,830.86,16.8,0,0,15530.96,1
3332,ALPUJARRA,-74.932858783,3.39173454082,73024000,3332,2016,12,0,250.97,0,42.3,0,0,0,0,0,0,0,0,0,293.27,1
3332,ALVARADO,-74.9535551796,4.56734522829,73026000,3332,2016,12,313.31,324.15,0,0,0,0,0,0,0,287.73,0,0,0,925.2,1
3332,AMBALEMA,-74.7644428804,4.78263242067,73030000,3332,2016,12,0,449.5,0,0,0,0,0,0,0,0,0,0,0,449.5,1
3332,ANZOATEGUI,-75.093777187,4.63175549718,73043000,3332,2016,12,11.25,495.23,0,0,0,0,0,0,0,17.28,1206.52,0,0,1730.28,1
3332,GUAYABAL,-74.8844145941,5.03067791424,73055000,3332,2016,12,44.6,540.67,0,2.04,0,0,0,0,0,0,0,0,0,587.31,1
3332,ATACO,-75.3825339259,3.59063460119,73067000,3332,2016,12,0,5523.71,0,0,0,0,0,0,0,0,0,0,0,5523.71,1
3332,CAJAMARCA,-75.435485263,4.436677041,73124000,3332,2016,12,113.37,720.31,0,0,0,0,0,0,0,0,0,0,0,833.68,1
3332,CARMEN DE APICALA,-74.7163719929,4.15094359506,73148000,3332,2016,12,252.97,2262.04,0,23.95,0.03,0,0,0,0,0,0,0,0,2538.99,1
3332,CASABIANCA,-75.1209613635,5.07846279395,73152000,3332,2016,12,8.87,704.65,0,21.26,0,0,0,0,0,0,0,0,0,734.77,1
3332,CHAPARRAL,-75.4807434103,3.72306834875,73168000,3332,2016,12,279.38,9402.58,0,0,0,0,0,0,0,0,0,0,0,9681.96,1
3332,COELLO,-74.8984673202,4.28728335548,73200000,3332,2016,12,93.42,1765.97,0,0,0,0,0,0,0,0,0,0,0,1859.39,1
3332,COYAIMA,-75.193878839,3.79803620302,73217000,3332,2016,12,3.87,5537.43,0,18,0.47,0,0,0,0,0,0,0,0,5559.76,1
3332,CUNDAY,-74.6922267118,4.05925948571,73226000,3332,2016,12,42.53,4334.83,0,4.77,0,0,0,0,0,1.89,0,0,0,4384.02,1
3332,DOLORES,-74.8968518333,3.53903159826,73236000,3332,2016,12,0,1707.08,0,52.2,0,0,0,0,0,0,362.71,0,0,2121.99,1
3332,EL ESPINAL,-74.8854483928,4.1513156087,73268000,3332,2016,12,267.91,3717.37,0,0,120.71,0,49.6,0,0,0,0,0,0,4155.59,1
3332,FALAN,-74.9530204607,5.12310402379,73270000,3332,2016,12,37.69,619.89,0,30,0,0,0,0,0,0,0,0,0,687.58,1
3332,FLANDES,-74.8187677213,4.2763717138,73275000,3332,2016,12,5.07,398.68,0,0,3.02,0,0,0,0,0,0,0,0,406.77,1
3332,FRESNO,-75.0356196095,5.15363945469,73283000,3332,2016,12,78.61,1680.61,0,120.34,0,0,0,0,0,0,0,0,0,1879.56,1
3332,GUAMO,-74.9681289601,4.03100475679,73319000,3332,2016,12,412.19,10567.6,0,32.92,0.03,0,1946.55,0,0,1.66,13.39,0,0,12974.34,1
3332,HERVEO,-75.1771319171,5.08023410848,73347000,3332,2016,12,3.11,327.74,0,3.68,0,0,0,0,0,0,1.85,0,0,336.38,1
3332,HONDA,-74.741577974,5.2015089,73349000,3332,2016,12,128.57,300.42,0,135.67,0,0,0,0,0,0,0,0,0,564.67,1
3332,ICONONZO,-74.5319791006,4.17643908974,73352000,3332,2016,12,26.53,1595.03,0,46.66,0,0,0,0,0,0,0,0,0,1668.21,1
3332,LERIDA,-74.9106356889,4.86202531088,73408000,3332,2016,12,2.92,1019.01,0,0,0,0,8.08,0,0,2.42,0,0,0,1032.43,1
3332,LIBANO,-75.0619532821,4.92041843293,73411000,3332,2016,12,20.17,4386.89,0,10.22,30,0,0.38,0,0,0,17.92,0,0,4465.58,1
